2024-02-29 22:29:52,541 - INFO - 训练的batch_size以及lr分别是100,0
2024-03-01 02:31:39,053 - INFO - epoch: 11, batch: 1800 loss: 0.107, acc: 96.8800
2024-03-01 02:32:00,891 - INFO - epoch: 11, batch: 1900 loss: 0.097, acc: 97.3200
2024-03-01 02:32:22,460 - INFO - epoch: 11, batch: 2000 loss: 0.098, acc: 97.1200
2024-03-01 02:32:44,313 - INFO - epoch: 11, batch: 2100 loss: 0.099, acc: 97.2500
2024-03-01 02:33:05,877 - INFO - epoch: 11, batch: 2200 loss: 0.102, acc: 96.7900
2024-03-01 02:33:27,415 - INFO - epoch: 11, batch: 2300 loss: 0.097, acc: 97.0800
2024-03-01 02:33:48,905 - INFO - epoch: 11, batch: 2400 loss: 0.099, acc: 97.0000
2024-03-01 02:34:10,607 - INFO - epoch: 11, batch: 2500 loss: 0.102, acc: 96.9300
2024-03-01 02:34:32,266 - INFO - epoch: 11, batch: 2600 loss: 0.107, acc: 97.0200
2024-03-01 02:34:53,896 - INFO - epoch: 11, batch: 2700 loss: 0.119, acc: 96.4500
2024-03-01 02:35:15,235 - INFO - epoch: 11, batch: 2800 loss: 0.099, acc: 97.0900
2024-03-01 02:35:36,769 - INFO - epoch: 11, batch: 2900 loss: 0.116, acc: 96.4400
2024-03-01 02:35:58,525 - INFO - epoch: 11, batch: 3000 loss: 0.109, acc: 96.7000
2024-03-01 02:36:20,210 - INFO - epoch: 11, batch: 3100 loss: 0.108, acc: 96.9700
2024-03-01 02:36:41,630 - INFO - epoch: 11, batch: 3200 loss: 0.097, acc: 97.0800
2024-03-01 02:37:03,146 - INFO - epoch: 11, batch: 3300 loss: 0.108, acc: 96.6900
2024-03-01 02:37:24,889 - INFO - epoch: 11, batch: 3400 loss: 0.101, acc: 97.0000
2024-03-01 02:37:46,424 - INFO - epoch: 11, batch: 3500 loss: 0.107, acc: 96.8400
2024-03-01 02:38:07,870 - INFO - epoch: 11, batch: 3600 loss: 0.114, acc: 96.6800
2024-03-01 02:38:29,225 - INFO - epoch: 11, batch: 3700 loss: 0.114, acc: 96.6400
2024-03-01 02:38:50,780 - INFO - epoch: 11, batch: 3800 loss: 0.115, acc: 96.9300
2024-03-01 02:39:12,269 - INFO - epoch: 11, batch: 3900 loss: 0.099, acc: 97.1900
2024-03-01 02:39:33,877 - INFO - epoch: 11, batch: 4000 loss: 0.107, acc: 97.0100
2024-03-01 02:39:55,516 - INFO - epoch: 11, batch: 4100 loss: 0.114, acc: 96.4400
2024-03-01 02:40:16,723 - INFO - epoch: 11, batch: 4200 loss: 0.110, acc: 96.6400
2024-03-01 02:40:38,245 - INFO - epoch: 11, batch: 4300 loss: 0.107, acc: 96.7200
2024-03-01 02:40:59,694 - INFO - epoch: 11, batch: 4400 loss: 0.111, acc: 96.6700
2024-03-01 02:41:21,091 - INFO - epoch: 11, batch: 4500 loss: 0.118, acc: 96.3600
2024-03-01 02:41:42,442 - INFO - epoch: 11, batch: 4600 loss: 0.112, acc: 96.5900
2024-03-01 02:42:02,630 - INFO - epoch 11 的平均loss为0.103，平均acc为96.9874...
2024-03-01 02:42:02,631 - INFO - epoch 11 开始验证...
2024-03-01 02:46:39,528 - INFO - 第11个epoch的识别准确率为：87%
2024-03-01 02:47:03,653 - INFO - epoch: 12, batch: 100 loss: 0.087, acc: 97.4200
2024-03-01 02:47:26,452 - INFO - epoch: 12, batch: 200 loss: 0.080, acc: 97.9000
2024-03-01 02:47:48,791 - INFO - epoch: 12, batch: 300 loss: 0.081, acc: 97.8800
2024-03-01 02:48:10,931 - INFO - epoch: 12, batch: 400 loss: 0.079, acc: 97.7100
2024-03-01 02:48:33,014 - INFO - epoch: 12, batch: 500 loss: 0.081, acc: 97.7400
2024-03-01 02:48:54,969 - INFO - epoch: 12, batch: 600 loss: 0.083, acc: 97.5100
2024-03-01 02:49:16,791 - INFO - epoch: 12, batch: 700 loss: 0.079, acc: 97.7600
2024-03-01 02:49:38,689 - INFO - epoch: 12, batch: 800 loss: 0.082, acc: 97.7000
2024-03-01 02:50:00,490 - INFO - epoch: 12, batch: 900 loss: 0.076, acc: 97.8500
2024-03-01 02:50:22,293 - INFO - epoch: 12, batch: 1000 loss: 0.090, acc: 97.5200
2024-03-01 02:50:43,894 - INFO - epoch: 12, batch: 1100 loss: 0.081, acc: 97.7500
2024-03-01 02:51:05,542 - INFO - epoch: 12, batch: 1200 loss: 0.084, acc: 97.5800
2024-03-01 02:51:26,939 - INFO - epoch: 12, batch: 1300 loss: 0.089, acc: 97.3600
2024-03-01 02:51:48,590 - INFO - epoch: 12, batch: 1400 loss: 0.087, acc: 97.5800
2024-03-01 02:52:10,530 - INFO - epoch: 12, batch: 1500 loss: 0.088, acc: 97.3300
2024-03-01 02:52:32,078 - INFO - epoch: 12, batch: 1600 loss: 0.089, acc: 97.4100
2024-03-01 02:52:53,647 - INFO - epoch: 12, batch: 1700 loss: 0.082, acc: 97.7300
2024-03-01 02:53:15,184 - INFO - epoch: 12, batch: 1800 loss: 0.089, acc: 97.4100
2024-03-01 02:53:36,820 - INFO - epoch: 12, batch: 1900 loss: 0.087, acc: 97.4800
2024-03-01 02:53:58,297 - INFO - epoch: 12, batch: 2000 loss: 0.095, acc: 97.3400
2024-03-01 02:54:19,955 - INFO - epoch: 12, batch: 2100 loss: 0.088, acc: 97.2600
2024-03-01 02:54:41,639 - INFO - epoch: 12, batch: 2200 loss: 0.086, acc: 97.7000
2024-03-01 02:55:03,096 - INFO - epoch: 12, batch: 2300 loss: 0.090, acc: 97.2900
2024-03-01 02:55:24,552 - INFO - epoch: 12, batch: 2400 loss: 0.087, acc: 97.5100
2024-03-01 02:55:45,962 - INFO - epoch: 12, batch: 2500 loss: 0.091, acc: 97.2200
2024-03-01 02:56:07,382 - INFO - epoch: 12, batch: 2600 loss: 0.099, acc: 97.0900
2024-03-01 02:56:29,038 - INFO - epoch: 12, batch: 2700 loss: 0.090, acc: 97.4800
2024-03-01 02:56:50,267 - INFO - epoch: 12, batch: 2800 loss: 0.088, acc: 97.4500
2024-03-01 02:57:11,814 - INFO - epoch: 12, batch: 2900 loss: 0.099, acc: 96.9400
2024-03-01 02:57:33,461 - INFO - epoch: 12, batch: 3000 loss: 0.092, acc: 97.1000
2024-03-01 02:57:54,805 - INFO - epoch: 12, batch: 3100 loss: 0.097, acc: 97.0100
2024-03-01 02:58:16,180 - INFO - epoch: 12, batch: 3200 loss: 0.094, acc: 97.3200
2024-03-01 02:58:37,632 - INFO - epoch: 12, batch: 3300 loss: 0.098, acc: 97.2200
2024-03-01 02:58:59,287 - INFO - epoch: 12, batch: 3400 loss: 0.087, acc: 97.5500
2024-03-01 02:59:20,745 - INFO - epoch: 12, batch: 3500 loss: 0.090, acc: 97.2800
2024-03-01 02:59:42,327 - INFO - epoch: 12, batch: 3600 loss: 0.097, acc: 97.2600
2024-03-01 03:00:03,932 - INFO - epoch: 12, batch: 3700 loss: 0.090, acc: 97.3700
2024-03-01 03:00:25,418 - INFO - epoch: 12, batch: 3800 loss: 0.094, acc: 97.3400
2024-03-01 03:00:46,661 - INFO - epoch: 12, batch: 3900 loss: 0.087, acc: 97.5100
2024-03-01 03:01:07,831 - INFO - epoch: 12, batch: 4000 loss: 0.099, acc: 97.1500
2024-03-01 03:01:29,309 - INFO - epoch: 12, batch: 4100 loss: 0.103, acc: 97.1000
2024-03-01 03:01:50,773 - INFO - epoch: 12, batch: 4200 loss: 0.101, acc: 96.9400
2024-03-01 03:02:12,079 - INFO - epoch: 12, batch: 4300 loss: 0.090, acc: 97.4700
2024-03-01 03:02:33,469 - INFO - epoch: 12, batch: 4400 loss: 0.095, acc: 97.1800
2024-03-01 03:02:54,774 - INFO - epoch: 12, batch: 4500 loss: 0.097, acc: 96.7800
2024-03-01 03:03:15,874 - INFO - epoch: 12, batch: 4600 loss: 0.097, acc: 97.1200
2024-03-01 03:03:35,929 - INFO - epoch 12 的平均loss为0.090，平均acc为97.3981...
2024-03-01 03:03:35,929 - INFO - epoch 12 开始验证...
2024-03-01 03:08:33,036 - INFO - 第12个epoch的识别准确率为：88%
2024-03-01 03:08:57,215 - INFO - epoch: 13, batch: 100 loss: 0.066, acc: 98.1000
2024-03-01 03:09:20,080 - INFO - epoch: 13, batch: 200 loss: 0.069, acc: 98.0900
2024-03-01 03:09:42,627 - INFO - epoch: 13, batch: 300 loss: 0.071, acc: 97.9600
2024-03-01 03:10:05,144 - INFO - epoch: 13, batch: 400 loss: 0.072, acc: 97.7400
2024-03-01 03:10:27,243 - INFO - epoch: 13, batch: 500 loss: 0.072, acc: 98.0700
2024-03-01 03:10:49,281 - INFO - epoch: 13, batch: 600 loss: 0.083, acc: 97.5500
2024-03-01 03:11:11,260 - INFO - epoch: 13, batch: 700 loss: 0.072, acc: 97.9200
2024-03-01 03:11:32,951 - INFO - epoch: 13, batch: 800 loss: 0.076, acc: 98.0500
2024-03-01 03:11:54,744 - INFO - epoch: 13, batch: 900 loss: 0.073, acc: 97.9800
2024-03-01 03:12:16,518 - INFO - epoch: 13, batch: 1000 loss: 0.073, acc: 97.9500
2024-03-01 03:12:38,471 - INFO - epoch: 13, batch: 1100 loss: 0.073, acc: 97.8800
2024-03-01 03:13:00,281 - INFO - epoch: 13, batch: 1200 loss: 0.071, acc: 97.9400
2024-03-01 03:13:22,124 - INFO - epoch: 13, batch: 1300 loss: 0.076, acc: 97.7700
2024-03-01 03:13:43,834 - INFO - epoch: 13, batch: 1400 loss: 0.069, acc: 98.0000
2024-03-01 03:14:05,466 - INFO - epoch: 13, batch: 1500 loss: 0.075, acc: 97.6800
2024-03-01 03:14:26,987 - INFO - epoch: 13, batch: 1600 loss: 0.077, acc: 97.8000
2024-03-01 03:14:48,671 - INFO - epoch: 13, batch: 1700 loss: 0.079, acc: 97.6000
2024-03-01 03:15:10,593 - INFO - epoch: 13, batch: 1800 loss: 0.077, acc: 97.6700
2024-03-01 03:15:32,417 - INFO - epoch: 13, batch: 1900 loss: 0.078, acc: 97.5600
2024-03-01 03:15:53,987 - INFO - epoch: 13, batch: 2000 loss: 0.079, acc: 97.7500
2024-03-01 03:16:15,583 - INFO - epoch: 13, batch: 2100 loss: 0.080, acc: 97.5700
2024-03-01 03:16:37,338 - INFO - epoch: 13, batch: 2200 loss: 0.085, acc: 97.4100
2024-03-01 03:16:59,242 - INFO - epoch: 13, batch: 2300 loss: 0.081, acc: 97.6300
2024-03-01 03:17:20,915 - INFO - epoch: 13, batch: 2400 loss: 0.084, acc: 97.6600
2024-03-01 03:17:42,645 - INFO - epoch: 13, batch: 2500 loss: 0.081, acc: 97.7800
2024-03-01 03:18:04,419 - INFO - epoch: 13, batch: 2600 loss: 0.080, acc: 97.5300
2024-03-01 03:18:26,190 - INFO - epoch: 13, batch: 2700 loss: 0.076, acc: 97.8200
2024-03-01 03:18:47,844 - INFO - epoch: 13, batch: 2800 loss: 0.086, acc: 97.3800
2024-03-01 03:19:09,693 - INFO - epoch: 13, batch: 2900 loss: 0.080, acc: 97.5200
2024-03-01 03:19:31,223 - INFO - epoch: 13, batch: 3000 loss: 0.081, acc: 97.6400
2024-03-01 03:19:52,964 - INFO - epoch: 13, batch: 3100 loss: 0.084, acc: 97.4100
2024-03-01 03:20:14,825 - INFO - epoch: 13, batch: 3200 loss: 0.080, acc: 97.5300
2024-03-01 03:20:36,846 - INFO - epoch: 13, batch: 3300 loss: 0.078, acc: 97.6400
2024-03-01 03:20:58,479 - INFO - epoch: 13, batch: 3400 loss: 0.082, acc: 97.6100
2024-03-01 03:21:20,417 - INFO - epoch: 13, batch: 3500 loss: 0.083, acc: 97.6700
2024-03-01 03:21:42,338 - INFO - epoch: 13, batch: 3600 loss: 0.083, acc: 97.5300
2024-03-01 03:22:04,144 - INFO - epoch: 13, batch: 3700 loss: 0.084, acc: 97.6900
2024-03-01 03:22:25,918 - INFO - epoch: 13, batch: 3800 loss: 0.080, acc: 97.6400
2024-03-01 03:22:47,550 - INFO - epoch: 13, batch: 3900 loss: 0.080, acc: 97.6400
2024-03-01 03:23:09,236 - INFO - epoch: 13, batch: 4000 loss: 0.084, acc: 97.5500
2024-03-01 03:23:30,879 - INFO - epoch: 13, batch: 4100 loss: 0.082, acc: 97.6200
2024-03-01 03:23:52,671 - INFO - epoch: 13, batch: 4200 loss: 0.081, acc: 97.5900
2024-03-01 03:24:14,558 - INFO - epoch: 13, batch: 4300 loss: 0.086, acc: 97.5200
2024-03-01 03:24:36,431 - INFO - epoch: 13, batch: 4400 loss: 0.085, acc: 97.5000
2024-03-01 03:24:58,011 - INFO - epoch: 13, batch: 4500 loss: 0.084, acc: 97.5900
2024-03-01 03:25:19,715 - INFO - epoch: 13, batch: 4600 loss: 0.083, acc: 97.5200
2024-03-01 03:25:40,310 - INFO - epoch 13 的平均loss为0.079，平均acc为97.6953...
2024-03-01 03:25:40,311 - INFO - epoch 13 开始验证...
2024-03-01 03:30:20,623 - INFO - 第13个epoch的识别准确率为：88%
2024-03-01 03:30:44,369 - INFO - epoch: 14, batch: 100 loss: 0.062, acc: 98.4200
2024-03-01 03:31:07,377 - INFO - epoch: 14, batch: 200 loss: 0.064, acc: 98.3100
2024-03-01 03:31:29,897 - INFO - epoch: 14, batch: 300 loss: 0.063, acc: 98.3300
2024-03-01 03:31:52,252 - INFO - epoch: 14, batch: 400 loss: 0.059, acc: 98.4300
2024-03-01 03:32:14,590 - INFO - epoch: 14, batch: 500 loss: 0.057, acc: 98.5300
2024-03-01 03:32:36,567 - INFO - epoch: 14, batch: 600 loss: 0.061, acc: 98.2700
2024-03-01 03:32:58,515 - INFO - epoch: 14, batch: 700 loss: 0.060, acc: 98.4000
2024-03-01 03:33:20,316 - INFO - epoch: 14, batch: 800 loss: 0.062, acc: 98.1500
2024-03-01 03:33:42,357 - INFO - epoch: 14, batch: 900 loss: 0.063, acc: 98.1700
2024-03-01 03:34:04,114 - INFO - epoch: 14, batch: 1000 loss: 0.066, acc: 98.0800
2024-03-01 03:34:25,763 - INFO - epoch: 14, batch: 1100 loss: 0.069, acc: 97.9900
2024-03-01 03:34:47,685 - INFO - epoch: 14, batch: 1200 loss: 0.066, acc: 98.1600
2024-03-01 03:35:09,136 - INFO - epoch: 14, batch: 1300 loss: 0.065, acc: 98.1000
2024-03-01 03:35:30,847 - INFO - epoch: 14, batch: 1400 loss: 0.066, acc: 98.1100
2024-03-01 03:35:52,405 - INFO - epoch: 14, batch: 1500 loss: 0.072, acc: 97.9200
2024-03-01 03:36:14,039 - INFO - epoch: 14, batch: 1600 loss: 0.066, acc: 98.1700
2024-03-01 03:36:35,237 - INFO - epoch: 14, batch: 1700 loss: 0.064, acc: 98.2500
2024-03-01 03:36:56,869 - INFO - epoch: 14, batch: 1800 loss: 0.062, acc: 98.1600
2024-03-01 03:37:18,637 - INFO - epoch: 14, batch: 1900 loss: 0.062, acc: 98.3200
2024-03-01 03:37:40,313 - INFO - epoch: 14, batch: 2000 loss: 0.079, acc: 97.6100
2024-03-01 03:38:01,972 - INFO - epoch: 14, batch: 2100 loss: 0.073, acc: 97.9400
2024-03-01 03:38:23,535 - INFO - epoch: 14, batch: 2200 loss: 0.064, acc: 98.1400
2024-03-01 03:38:45,240 - INFO - epoch: 14, batch: 2300 loss: 0.067, acc: 98.1600
2024-03-01 03:39:06,881 - INFO - epoch: 14, batch: 2400 loss: 0.071, acc: 98.0200
2024-03-01 03:39:28,566 - INFO - epoch: 14, batch: 2500 loss: 0.074, acc: 97.7500
2024-03-01 03:39:50,359 - INFO - epoch: 14, batch: 2600 loss: 0.070, acc: 97.9500
2024-03-01 03:40:11,868 - INFO - epoch: 14, batch: 2700 loss: 0.073, acc: 97.9800
2024-03-01 03:40:33,473 - INFO - epoch: 14, batch: 2800 loss: 0.079, acc: 97.6600
2024-03-01 03:40:55,188 - INFO - epoch: 14, batch: 2900 loss: 0.068, acc: 98.0200
2024-03-01 03:41:16,931 - INFO - epoch: 14, batch: 3000 loss: 0.076, acc: 97.7100
2024-03-01 03:41:38,616 - INFO - epoch: 14, batch: 3100 loss: 0.069, acc: 98.0400
2024-03-01 03:42:00,252 - INFO - epoch: 14, batch: 3200 loss: 0.075, acc: 97.8100
2024-03-01 03:42:22,016 - INFO - epoch: 14, batch: 3300 loss: 0.067, acc: 98.0300
2024-03-01 03:42:43,454 - INFO - epoch: 14, batch: 3400 loss: 0.066, acc: 98.1000
2024-03-01 03:43:05,235 - INFO - epoch: 14, batch: 3500 loss: 0.074, acc: 97.8800
2024-03-01 03:43:26,936 - INFO - epoch: 14, batch: 3600 loss: 0.066, acc: 98.0600
2024-03-01 03:43:48,590 - INFO - epoch: 14, batch: 3700 loss: 0.074, acc: 98.0500
2024-03-01 03:44:10,263 - INFO - epoch: 14, batch: 3800 loss: 0.074, acc: 97.8800
2024-03-01 03:44:31,834 - INFO - epoch: 14, batch: 3900 loss: 0.076, acc: 97.6400
2024-03-01 03:44:53,535 - INFO - epoch: 14, batch: 4000 loss: 0.083, acc: 97.5100
2024-03-01 03:45:15,086 - INFO - epoch: 14, batch: 4100 loss: 0.081, acc: 97.4000
2024-03-01 03:45:36,713 - INFO - epoch: 14, batch: 4200 loss: 0.071, acc: 97.8100
2024-03-01 03:45:58,306 - INFO - epoch: 14, batch: 4300 loss: 0.077, acc: 97.5900
2024-03-01 03:46:19,814 - INFO - epoch: 14, batch: 4400 loss: 0.073, acc: 97.8400
2024-03-01 03:46:41,448 - INFO - epoch: 14, batch: 4500 loss: 0.074, acc: 97.8200
2024-03-01 03:47:03,089 - INFO - epoch: 14, batch: 4600 loss: 0.078, acc: 97.6300
2024-03-01 03:47:23,462 - INFO - epoch 14 的平均loss为0.069，平均acc为97.9999...
2024-03-01 03:47:23,463 - INFO - epoch 14 开始验证...
2024-03-01 03:52:01,174 - INFO - 第14个epoch的识别准确率为：88%
2024-03-01 03:52:24,537 - INFO - epoch: 15, batch: 100 loss: 0.058, acc: 98.3100
2024-03-01 03:52:47,211 - INFO - epoch: 15, batch: 200 loss: 0.058, acc: 98.5300
2024-03-01 03:53:09,818 - INFO - epoch: 15, batch: 300 loss: 0.055, acc: 98.4200
2024-03-01 03:53:32,111 - INFO - epoch: 15, batch: 400 loss: 0.059, acc: 98.2800
2024-03-01 03:53:54,169 - INFO - epoch: 15, batch: 500 loss: 0.059, acc: 98.3100
2024-03-01 03:54:16,191 - INFO - epoch: 15, batch: 600 loss: 0.052, acc: 98.4600
2024-03-01 03:54:38,127 - INFO - epoch: 15, batch: 700 loss: 0.056, acc: 98.4600
2024-03-01 03:55:00,024 - INFO - epoch: 15, batch: 800 loss: 0.060, acc: 98.3300
2024-03-01 03:55:21,812 - INFO - epoch: 15, batch: 900 loss: 0.055, acc: 98.5000
2024-03-01 03:55:43,503 - INFO - epoch: 15, batch: 1000 loss: 0.059, acc: 98.4200
2024-03-01 03:56:05,086 - INFO - epoch: 15, batch: 1100 loss: 0.060, acc: 98.2800
2024-03-01 03:56:26,554 - INFO - epoch: 15, batch: 1200 loss: 0.060, acc: 98.3300
2024-03-01 03:56:48,170 - INFO - epoch: 15, batch: 1300 loss: 0.060, acc: 98.3600
2024-03-01 03:57:10,026 - INFO - epoch: 15, batch: 1400 loss: 0.056, acc: 98.5600
2024-03-01 03:57:31,759 - INFO - epoch: 15, batch: 1500 loss: 0.058, acc: 98.4000
2024-03-01 03:57:53,317 - INFO - epoch: 15, batch: 1600 loss: 0.063, acc: 98.1600
2024-03-01 03:58:15,017 - INFO - epoch: 15, batch: 1700 loss: 0.061, acc: 98.2400
2024-03-01 03:58:35,992 - INFO - epoch: 15, batch: 1800 loss: 0.062, acc: 98.3900
2024-03-01 03:58:57,686 - INFO - epoch: 15, batch: 1900 loss: 0.060, acc: 98.3500
2024-03-01 03:59:19,253 - INFO - epoch: 15, batch: 2000 loss: 0.058, acc: 98.2700
2024-03-01 03:59:40,854 - INFO - epoch: 15, batch: 2100 loss: 0.058, acc: 98.3200
2024-03-01 04:00:02,571 - INFO - epoch: 15, batch: 2200 loss: 0.058, acc: 98.2100
2024-03-01 04:00:23,949 - INFO - epoch: 15, batch: 2300 loss: 0.068, acc: 97.9900
2024-03-01 04:00:45,413 - INFO - epoch: 15, batch: 2400 loss: 0.061, acc: 98.1400
2024-03-01 04:01:06,846 - INFO - epoch: 15, batch: 2500 loss: 0.062, acc: 98.2500
2024-03-01 04:01:28,316 - INFO - epoch: 15, batch: 2600 loss: 0.062, acc: 98.1200
2024-03-01 04:01:49,918 - INFO - epoch: 15, batch: 2700 loss: 0.060, acc: 98.2200
2024-03-01 04:02:11,529 - INFO - epoch: 15, batch: 2800 loss: 0.057, acc: 98.4000
2024-03-01 04:02:33,027 - INFO - epoch: 15, batch: 2900 loss: 0.063, acc: 98.2900
2024-03-01 04:02:54,893 - INFO - epoch: 15, batch: 3000 loss: 0.061, acc: 98.2500
2024-03-01 04:03:16,271 - INFO - epoch: 15, batch: 3100 loss: 0.064, acc: 98.0400
2024-03-01 04:03:37,736 - INFO - epoch: 15, batch: 3200 loss: 0.063, acc: 98.1300
2024-03-01 04:03:59,233 - INFO - epoch: 15, batch: 3300 loss: 0.064, acc: 98.2100
2024-03-01 04:04:20,625 - INFO - epoch: 15, batch: 3400 loss: 0.068, acc: 97.9400
2024-03-01 04:04:41,966 - INFO - epoch: 15, batch: 3500 loss: 0.063, acc: 98.1700
2024-03-01 04:05:03,335 - INFO - epoch: 15, batch: 3600 loss: 0.068, acc: 98.0600
2024-03-01 04:05:24,777 - INFO - epoch: 15, batch: 3700 loss: 0.067, acc: 98.0200
2024-03-01 04:05:46,364 - INFO - epoch: 15, batch: 3800 loss: 0.067, acc: 98.0400
2024-03-01 04:06:07,843 - INFO - epoch: 15, batch: 3900 loss: 0.070, acc: 97.8800
2024-03-01 04:06:29,290 - INFO - epoch: 15, batch: 4000 loss: 0.068, acc: 97.8900
2024-03-01 04:06:50,784 - INFO - epoch: 15, batch: 4100 loss: 0.062, acc: 98.0800
2024-03-01 04:07:12,174 - INFO - epoch: 15, batch: 4200 loss: 0.064, acc: 98.0400
2024-03-01 04:07:33,593 - INFO - epoch: 15, batch: 4300 loss: 0.060, acc: 98.2100
2024-03-01 04:07:54,968 - INFO - epoch: 15, batch: 4400 loss: 0.066, acc: 98.0500
2024-03-01 04:08:16,340 - INFO - epoch: 15, batch: 4500 loss: 0.070, acc: 97.8300
2024-03-01 04:08:37,801 - INFO - epoch: 15, batch: 4600 loss: 0.066, acc: 97.8800
2024-03-01 04:08:57,874 - INFO - epoch 15 的平均loss为0.062，平均acc为98.2140...
2024-03-01 04:08:57,875 - INFO - epoch 15 开始验证...
2024-03-01 04:13:55,873 - INFO - 第15个epoch的识别准确率为：88%
2024-03-01 04:14:19,807 - INFO - epoch: 16, batch: 100 loss: 0.048, acc: 98.8100
2024-03-01 04:14:42,517 - INFO - epoch: 16, batch: 200 loss: 0.052, acc: 98.7200
2024-03-01 04:15:05,157 - INFO - epoch: 16, batch: 300 loss: 0.046, acc: 98.8300
2024-03-01 04:15:27,502 - INFO - epoch: 16, batch: 400 loss: 0.050, acc: 98.5200
2024-03-01 04:15:49,818 - INFO - epoch: 16, batch: 500 loss: 0.049, acc: 98.5800
2024-03-01 04:16:11,850 - INFO - epoch: 16, batch: 600 loss: 0.052, acc: 98.6500
2024-03-01 04:16:33,770 - INFO - epoch: 16, batch: 700 loss: 0.050, acc: 98.6800
2024-03-01 04:16:55,742 - INFO - epoch: 16, batch: 800 loss: 0.050, acc: 98.5900
2024-03-01 04:17:17,624 - INFO - epoch: 16, batch: 900 loss: 0.048, acc: 98.8100
2024-03-01 04:17:39,532 - INFO - epoch: 16, batch: 1000 loss: 0.050, acc: 98.6800
2024-03-01 04:18:01,276 - INFO - epoch: 16, batch: 1100 loss: 0.055, acc: 98.3800
2024-03-01 04:18:22,982 - INFO - epoch: 16, batch: 1200 loss: 0.052, acc: 98.5300
2024-03-01 04:18:44,789 - INFO - epoch: 16, batch: 1300 loss: 0.057, acc: 98.4200
2024-03-01 04:19:06,567 - INFO - epoch: 16, batch: 1400 loss: 0.057, acc: 98.4700
2024-03-01 04:19:28,149 - INFO - epoch: 16, batch: 1500 loss: 0.051, acc: 98.6400
2024-03-01 04:19:49,774 - INFO - epoch: 16, batch: 1600 loss: 0.056, acc: 98.4200
2024-03-01 04:20:11,307 - INFO - epoch: 16, batch: 1700 loss: 0.053, acc: 98.4400
2024-03-01 04:20:32,873 - INFO - epoch: 16, batch: 1800 loss: 0.055, acc: 98.4900
2024-03-01 04:20:54,434 - INFO - epoch: 16, batch: 1900 loss: 0.055, acc: 98.5000
2024-03-01 04:21:16,181 - INFO - epoch: 16, batch: 2000 loss: 0.053, acc: 98.5400
2024-03-01 04:21:37,797 - INFO - epoch: 16, batch: 2100 loss: 0.052, acc: 98.4700
2024-03-01 04:21:59,269 - INFO - epoch: 16, batch: 2200 loss: 0.055, acc: 98.5300
2024-03-01 04:22:21,121 - INFO - epoch: 16, batch: 2300 loss: 0.054, acc: 98.4600
2024-03-01 04:22:42,762 - INFO - epoch: 16, batch: 2400 loss: 0.058, acc: 98.4000
2024-03-01 04:23:04,415 - INFO - epoch: 16, batch: 2500 loss: 0.057, acc: 98.4400
2024-03-01 04:23:26,239 - INFO - epoch: 16, batch: 2600 loss: 0.058, acc: 98.3300
2024-03-01 04:23:48,147 - INFO - epoch: 16, batch: 2700 loss: 0.052, acc: 98.4700
2024-03-01 04:24:09,874 - INFO - epoch: 16, batch: 2800 loss: 0.058, acc: 98.3100
2024-03-01 04:24:31,555 - INFO - epoch: 16, batch: 2900 loss: 0.053, acc: 98.4500
2024-03-01 04:24:53,144 - INFO - epoch: 16, batch: 3000 loss: 0.053, acc: 98.4100
2024-03-01 04:25:15,093 - INFO - epoch: 16, batch: 3100 loss: 0.058, acc: 98.2100
2024-03-01 04:25:36,667 - INFO - epoch: 16, batch: 3200 loss: 0.056, acc: 98.4800
2024-03-01 04:25:58,212 - INFO - epoch: 16, batch: 3300 loss: 0.059, acc: 98.1400
2024-03-01 04:26:20,078 - INFO - epoch: 16, batch: 3400 loss: 0.057, acc: 98.2500
2024-03-01 04:26:41,690 - INFO - epoch: 16, batch: 3500 loss: 0.056, acc: 98.3600
2024-03-01 04:27:03,512 - INFO - epoch: 16, batch: 3600 loss: 0.056, acc: 98.3600
2024-03-01 04:27:25,348 - INFO - epoch: 16, batch: 3700 loss: 0.059, acc: 98.3400
2024-03-01 04:27:48,223 - INFO - epoch: 16, batch: 3800 loss: 0.058, acc: 98.3600
2024-03-01 04:28:10,229 - INFO - epoch: 16, batch: 3900 loss: 0.059, acc: 98.1900
2024-03-01 04:28:31,991 - INFO - epoch: 16, batch: 4000 loss: 0.054, acc: 98.3800
2024-03-01 04:28:53,833 - INFO - epoch: 16, batch: 4100 loss: 0.055, acc: 98.4200
2024-03-01 04:29:15,382 - INFO - epoch: 16, batch: 4200 loss: 0.057, acc: 98.3500
2024-03-01 04:29:37,052 - INFO - epoch: 16, batch: 4300 loss: 0.061, acc: 98.2200
2024-03-01 04:29:58,850 - INFO - epoch: 16, batch: 4400 loss: 0.061, acc: 98.2900
2024-03-01 04:30:20,586 - INFO - epoch: 16, batch: 4500 loss: 0.057, acc: 98.3800
2024-03-01 04:30:42,137 - INFO - epoch: 16, batch: 4600 loss: 0.060, acc: 98.3000
2024-03-01 04:31:02,654 - INFO - epoch 16 的平均loss为0.055，平均acc为98.4543...
2024-03-01 04:31:02,654 - INFO - epoch 16 开始验证...
2024-03-01 04:35:42,091 - INFO - 第16个epoch的识别准确率为：88%
2024-03-01 04:36:05,583 - INFO - epoch: 17, batch: 100 loss: 0.046, acc: 98.7500
